Vandområde;MarinReferenceKode;Lokalitetsnavn;ObservationsStedNr;ObservationsStedNavn;MC-stationsnr;Dato;Tid;Antal delprøver (stk);Prøvenummer;Dybde (m);Prøvetagningsudstyr;Prøveredskabsareal (cm2);Haps breddegrad;Haps længdegrad;Haps X_UTM;Haps Y_UTM;Karakter dybde (cm);Farve;Lugt;Oxideret lag (mm);Karakter beskrivelse;Mudder;Ler < 0.040 mm;Silt, 0.040-0.063 mm;Sand, fint 0.125-0.250 mm;Sand, mellem 0.250-0.500 mm;Sand, groft 0.5-1 mm;Grus, fint 1-2 mm;Grus groft > 2 mm;Alle kornstørrelser;Kontrol;Kvalitet;ObsSted_bredde;ObsSted_længde;ObsSted_X_UTM;ObsSted_Y_UTM
"Smålandsfarvandet, åbne del";"622 ";"Karrebæksminde Bugt";"96220322";"622 Karrebæksminde Bugt";"BF Karrebæksminde Bugt";"2018-04-19";"0";"42";"8";"12,30";"Haps";"143";"5509,206";"1133,103";"662587";"6114838";"20";"Sortgrå";"Svag";"1";" ";"DOM";"";"";"";"";"";"";"";"";"FagK";"GODK";"5508,870";"1131,926";"661360";"6114169"
"Smålandsfarvandet, åbne del";"622 ";"Karrebæksminde Bugt";"96220322";"622 Karrebæksminde Bugt";"BF Karrebæksminde Bugt";"2018-04-19";"0";"42";"35";"12,20";"Haps";"143";"5507,902";"1133,103";"662676";"6112420";"24";"Sortgrå";"Svag";"2";" ";"DOM";"FOR";"";"";"";"";"";"";"";"FagK";"GODK";"5508,870";"1131,926";"661360";"6114169"
"Smålandsfarvandet, åbne del";"622 ";"Karrebæksminde Bugt";"96220322";"622 Karrebæksminde Bugt";"BF Karrebæksminde Bugt";"2018-04-19";"0";"42";"14";"12,30";"Haps";"143";"5508,762";"1130,833";"660207";"6113927";"18";"Sortgrå";"Svag";"2";" ";"DOM";"";"";"";"";"";"";"";"";"FagK";"GODK";"5508,870";"1131,926";"661360";"6114169"
"Smålandsfarvandet, åbne del";"622 ";"Karrebæksminde Bugt";"96220322";"622 Karrebæksminde Bugt";"BF Karrebæksminde Bugt";"2018-04-19";"0";"42";"26";"12,10";"Haps";"143";"5508,334";"1133,063";"662604";"6113219";"22";"Sortgrå";"Svovlbrinte";"2";" ";"DOM";"";"";"";"";"";"";"";"";"FagK";"GODK";"5508,870";"1131,926";"661360";"6114169"
"Smålandsfarvandet, åbne del";"622 ";"Karrebæksminde Bugt";"96220322";"622 Karrebæksminde Bugt";"BF Karrebæksminde Bugt";"2018-04-19";"0";"42";"39";"13,10";"Haps";"143";"5507,475";"1129,329";"658695";"6111483";"24";"Sortgrå";"Svag";"5";" ";"DOM";"";"";"";"";"";"";"";"";"FagK";"GODK";"5508,870";"1131,926";"661360";"6114169"
"Smålandsfarvandet, åbne del";"622 ";"Karrebæksminde Bugt";"96220322";"622 Karrebæksminde Bugt";"BF Karrebæksminde Bugt";"2018-04-19";"0";"42";"12";"12,70";"Haps";"143";"5508,759";"1129,307";"658587";"6113863";"24";"Sortgrå";"Svag";"1";" ";"DOM";"";"";"";"";"";"";"";"";"FagK";"GODK";"5508,870";"1131,926";"661360";"6114169"
"Smålandsfarvandet, åbne del";"622 ";"Karrebæksminde Bugt";"96220322";"622 Karrebæksminde Bugt";"BF Karrebæksminde Bugt";"2018-04-19";"0";"42";"33";"12,40";"Haps";"143";"5507,901";"1131,584";"661062";"6112359";"24";"Sortgrå";"Svag";"5";" ";"DOM";"";"";"";"";"";"";"";"";"FagK";"GODK";"5508,870";"1131,926";"661360";"6114169"
"Smålandsfarvandet, åbne del";"622 ";"Karrebæksminde Bugt";"96220322";"622 Karrebæksminde Bugt";"BF Karrebæksminde Bugt";"2018-04-19";"0";"42";"6";"12,40";"Haps";"143";"5509,221";"1131,591";"660981";"6114807";"20";"Sortgrå";"Svag";"1";" ";"DOM";"";"";"";"";"";"";"";"";"FagK";"GODK";"5508,870";"1131,926";"661360";"6114169"
"Smålandsfarvandet, åbne del";"622 ";"Karrebæksminde Bugt";"96220322";"622 Karrebæksminde Bugt";"BF Karrebæksminde Bugt";"2018-04-19";"0";"42";"30";"12,80";"Haps";"143";"5507,892";"1129,313";"658650";"6112256";"24";"Sort";"Svag";"2";" ";"DOM";"";"";"";"";"";"";"";"";"FagK";"GODK";"5508,870";"1131,926";"661360";"6114169"
"Smålandsfarvandet, åbne del";"622 ";"Karrebæksminde Bugt";"96220322";"622 Karrebæksminde Bugt";"BF Karrebæksminde Bugt";"2018-04-19";"0";"42";"36";"12,10";"Haps";"143";"5507,905";"1133,915";"663538";"6112457";"24";"Sort";"Svag";"1";" ";"DOM";"FOR";"";"";"";"";"";"";"";"FagK";"GODK";"5508,870";"1131,926";"661360";"6114169"
"Smålandsfarvandet, åbne del";"622 ";"Karrebæksminde Bugt";"96220322";"622 Karrebæksminde Bugt";"BF Karrebæksminde Bugt";"2018-04-19";"0";"42";"15";"12,30";"Haps";"143";"5508,768";"1131,664";"661089";"6113970";"18";"Sortgrå";"Svag";"5";" ";"DOM";"";"";"";"";"";"";"";"";"FagK";"GODK";"5508,870";"1131,926";"661360";"6114169"
"Smålandsfarvandet, åbne del";"622 ";"Karrebæksminde Bugt";"96220322";"622 Karrebæksminde Bugt";"BF Karrebæksminde Bugt";"2018-04-19";"0";"42";"3";"12,40";"Haps";"143";"5509,195";"1129,285";"658535";"6114671";"18";"Sortgrå";"Svag";"5";" ";"DOM";"";"";"";"";"";"";"";"";"FagK";"GODK";"5508,870";"1131,926";"661360";"6114169"
"Smålandsfarvandet, åbne del";"622 ";"Karrebæksminde Bugt";"96220322";"622 Karrebæksminde Bugt";"BF Karrebæksminde Bugt";"2018-04-19";"0";"42";"18";"11,80";"Haps";"143";"5508,757";"1133,829";"663389";"6114033";"18";"Sortgrå";"Svag";"1";" ";"DOM";"";"";"FOR";"";"";"";"";"";"FagK";"GODK";"5508,870";"1131,926";"661360";"6114169"
"Smålandsfarvandet, åbne del";"622 ";"Karrebæksminde Bugt";"96220322";"622 Karrebæksminde Bugt";"BF Karrebæksminde Bugt";"2018-04-19";"0";"42";"9";"12,20";"Haps";"143";"5509,201";"1133,899";"663433";"6114859";"22";"Sortgrå";"Svag";"1";" ";"DOM";"";"";"";"";"";"";"";"";"FagK";"GODK";"5508,870";"1131,926";"661360";"6114169"
"Roskilde Fjord, ydre";"3221";"Frederiksværk og Øksenholm Bredning";"93220017";"HR 322";"BF12";"2019-03-05";"0";"21";"1";"5,80";"Haps";"143";"5555,234";"1201,535";"689053";"6201375";"23";"Brunlig";"Svag svovlbrinte";"3";" ";"";"";"ALM";"DOM";"";"";"";"";"";"FagK";"GODK";"5555,600";"1201,600";"689091";"6202056"
"Roskilde Fjord, ydre";"3221";"Frederiksværk og Øksenholm Bredning";"93220017";"HR 322";"BF12";"2019-03-05";"0";"21";"3";"6,70";"Haps";"143";"5555,479";"1201,548";"689047";"6201830";"18";"Brunlig";"Svag svovlbrinte";"2";" ";"";"";"ALM";"DOM";"";"";"";"";"";"FagK";"GODK";"5555,600";"1201,600";"689091";"6202056"
"Roskilde Fjord, ydre";"3221";"Frederiksværk og Øksenholm Bredning";"93220017";"HR 322";"BF12";"2019-03-05";"0";"21";"4";"6,80";"Haps";"143";"5555,581";"1201,572";"689064";"6202020";"18";"Brunlig";"Svag svovlbrinte";"1";" ";"";"";"ALM";"DOM";"";"";"";"";"";"FagK";"GODK";"5555,600";"1201,600";"689091";"6202056"
"Roskilde Fjord, ydre";"3221";"Frederiksværk og Øksenholm Bredning";"93220017";"HR 322";"BF12";"2019-03-05";"0";"21";"6";"6,30";"Haps";"143";"5555,802";"1201,506";"688977";"6202427";"20";"Brunlig";"Svag svovlbrinte";"4";" ";"";"";"ALM";"DOM";"";"";"";"";"";"FagK";"GODK";"5555,600";"1201,600";"689091";"6202056"
"Roskilde Fjord, ydre";"3221";"Frederiksværk og Øksenholm Bredning";"93220017";"HR 322";"BF12";"2019-03-05";"0";"21";"9";"6,40";"Haps";"143";"5555,002";"1201,740";"689285";"6200954";"23";"Brunlig";"Svag svovlbrinte";"3";" ";"";"";"ALM";"DOM";"";"";"";"";"";"FagK";"GODK";"5555,600";"1201,600";"689091";"6202056"
"Roskilde Fjord, ydre";"3221";"Frederiksværk og Øksenholm Bredning";"93220017";"HR 322";"BF12";"2019-03-05";"0";"21";"12";"6,60";"Haps";"143";"5555,654";"1201,761";"689254";"6202164";"23";"Brunlig";"Svag svovlbrinte";"4";" ";"";"";"ALM";"DOM";"";"";"";"";"";"FagK";"GODK";"5555,600";"1201,600";"689091";"6202056"
"Roskilde Fjord, ydre";"3221";"Frederiksværk og Øksenholm Bredning";"93220017";"HR 322";"BF12";"2019-03-05";"0";"21";"15";"6,50";"Haps";"143";"5555,333";"1201,791";"689312";"6201570";"18";"Brunlig";"Svag svovlbrinte";"3";" ";"";"";"ALM";"DOM";"";"";"";"";"";"FagK";"GODK";"5555,600";"1201,600";"689091";"6202056"
"Roskilde Fjord, ydre";"3221";"Frederiksværk og Øksenholm Bredning";"93220017";"HR 322";"BF12";"2019-03-05";"0";"21";"17";"6,80";"Haps";"143";"5555,391";"1201,938";"689460";"6201684";"23";"Brunlig";"Svag svovlbrinte";"2";" ";"";"";"ALM";"DOM";"";"";"";"";"";"FagK";"GODK";"5555,600";"1201,600";"689091";"6202056"
"Roskilde Fjord, ydre";"3221";"Frederiksværk og Øksenholm Bredning";"93220017";"HR 322";"BF12";"2019-03-05";"0";"21";"18";"6,70";"Haps";"143";"5555,452";"1201,901";"689416";"6201796";"18";"Brunlig";"Svag svovlbrinte";"3";" ";"";"";"ALM";"DOM";"";"";"";"";"";"FagK";"GODK";"5555,600";"1201,600";"689091";"6202056"
"Roskilde Fjord, ydre";"3221";"Frederiksværk og Øksenholm Bredning";"93220017";"HR 322";"BF12";"2019-03-05";"0";"21";"20";"6,50";"Haps";"143";"5555,702";"1201,883";"689377";"6202258";"23";"Brunlig";"Svag svovlbrinte";"3";" ";"";"";"ALM";"DOM";"";"";"";"";"";"FagK";"GODK";"5555,600";"1201,600";"689091";"6202056"
"Roskilde Fjord, ydre";"3221";"Frederiksværk og Øksenholm Bredning";"93220017";"HR 322";"BF12";"2019-03-05";"0";"21";"65";"6,90";"Haps";"143";"5555,478";"1201,405";"688898";"6201821";"23";"Brunlig";"Svag svovlbrinte";"3";" ";"";"";"ALM";"DOM";"";"";"";"";"";"FagK";"GODK";"5555,600";"1201,600";"689091";"6202056"
"Roskilde Fjord, indre";"3224";"Roskilde Inderfjord";"93220027";"HR 322";"BF01";"2019-03-05";"0";"21";"1";"5,30";"Haps";"143";"5543,050";"1203,060";"691637";"6178856";"20";"Brunlig";"Svag svovlbrinte";"3";" ";"";"";"FOR";"DOM";"";"";"";"";"";"FagK";"GODK";"5542,920";"1203,740";"692359";"6178647"
"Roskilde Fjord, indre";"3224";"Roskilde Inderfjord";"93220027";"HR 322";"BF01";"2019-03-05";"0";"21";"3";"5,10";"Haps";"143";"5542,887";"1203,489";"692099";"6178574";"20";"Brunlig";"Svag svovlbrinte";"3";" ";"";"";"FOR";"DOM";"";"";"";"";"";"FagK";"GODK";"5542,920";"1203,740";"692359";"6178647"
"Roskilde Fjord, indre";"3224";"Roskilde Inderfjord";"93220027";"HR 322";"BF01";"2019-03-05";"0";"21";"5";"5,20";"Haps";"143";"5542,750";"1203,560";"692185";"6178323";"20";"Brunlig";"Svag svovlbrinte";"3";" ";"";"";"FOR";"DOM";"";"";"";"";"";"FagK";"GODK";"5542,920";"1203,740";"692359";"6178647"
"Roskilde Fjord, indre";"3224";"Roskilde Inderfjord";"93220027";"HR 322";"BF01";"2019-03-05";"0";"21";"7";"5,30";"Haps";"143";"5542,988";"1203,599";"692206";"6178766";"20";"Brunlig";"Svag svovlbrinte";"3";" ";"";"";"FOR";"DOM";"";"";"";"";"";"FagK";"GODK";"5542,920";"1203,740";"692359";"6178647"
"Roskilde Fjord, indre";"3224";"Roskilde Inderfjord";"93220027";"HR 322";"BF01";"2019-03-05";"0";"21";"11";"5,30";"Haps";"143";"5543,050";"1203,810";"692422";"6178891";"20";"Brunlig";"Svag svovlbrinte";"5";" ";"";"";"FOR";"DOM";"";"";"";"";"";"FagK";"GODK";"5542,920";"1203,740";"692359";"6178647"
"Roskilde Fjord, indre";"3224";"Roskilde Inderfjord";"93220027";"HR 322";"BF01";"2019-03-05";"0";"21";"14";"5,20";"Haps";"143";"5542,846";"1203,721";"692345";"6178509";"20";"Brunlig";"Svag svovlbrinte";"4";" ";"";"";"FOR";"DOM";"";"";"";"";"";"FagK";"GODK";"5542,920";"1203,740";"692359";"6178647"
"Roskilde Fjord, indre";"3224";"Roskilde Inderfjord";"93220027";"HR 322";"BF01";"2019-03-05";"0";"21";"17";"5,30";"Haps";"143";"5542,981";"1203,871";"692491";"6178766";"20";"Brunlig";"Svag svovlbrinte";"2";" ";"";"";"FOR";"DOM";"";"";"";"";"";"FagK";"GODK";"5542,920";"1203,740";"692359";"6178647"
"Roskilde Fjord, indre";"3224";"Roskilde Inderfjord";"93220027";"HR 322";"BF01";"2019-03-05";"0";"21";"20";"5,30";"Haps";"143";"5542,782";"1203,851";"692487";"6178396";"20";"Brunlig";"Svag svovlbrinte";"3";" ";"";"";"FOR";"DOM";"";"";"";"";"";"FagK";"GODK";"5542,920";"1203,740";"692359";"6178647"
"Roskilde Fjord, indre";"3224";"Roskilde Inderfjord";"93220027";"HR 322";"BF01";"2019-03-05";"0";"21";"21";"5,30";"Haps";"143";"5543,030";"1204,013";"692636";"6178863";"20";"Brunlig";"Svag svovlbrinte";"5";" ";"";"";"FOR";"DOM";"";"";"";"";"";"FagK";"GODK";"5542,920";"1203,740";"692359";"6178647"
"Roskilde Fjord, indre";"3224";"Roskilde Inderfjord";"93220027";"HR 322";"BF01";"2019-03-05";"0";"21";"23";"5,40";"Haps";"143";"5542,914";"1204,023";"692656";"6178649";"20";"Brunlig";"Svag svovlbrinte";"3";" ";"";"";"FOR";"DOM";"";"";"";"";"";"FagK";"GODK";"5542,920";"1203,740";"692359";"6178647"
"Roskilde Fjord, indre";"3224";"Roskilde Inderfjord";"93220027";"HR 322";"BF01";"2019-03-05";"0";"21";"25";"5,40";"Haps";"143";"5542,784";"1204,019";"692662";"6178408";"20";"Brunlig";"Svag svovlbrinte";"3";" ";"";"";"FOR";"DOM";"";"";"";"";"";"FagK";"GODK";"5542,920";"1203,740";"692359";"6178647"
"Roskilde Fjord, ydre";"3221";"Frederiksværk og Øksenholm Bredning";"93220017";"HR 322";"BF12";"2019-03-05";"0";"21";"7";"6,40";"Haps";"143";"5555,912";"1201,549";"689013";"6202632";"20";"Brunlig";"Svag svovlbrinte";"4";" ";"";"";"ALM";"DOM";"";"";"";"";"";"FagK";"GODK";"5555,600";"1201,600";"689091";"6202056"
